run_ID,ave_velocity,d_p_cm,biomass_gm2,d_c,frontal_area_unit_volume,height,p_density,f_density,kin_viscosity_cm2,Re_c,c_density,radius_ratio
40_144,7,0.004,1000,0.489264759,0.031,10,2.65,1,0.00979,2.860061287,633.6037785,0.008175533
40_145,7,0.004,1000,0.489264759,0.032,10,2.65,1,0.00979,2.860061287,654.0426101,0.008175533
40_146,7,0.004,1000,0.489264759,0.033,10,2.65,1,0.00979,2.860061287,674.4814417,0.008175533
40_147,7,0.004,1000,0.489264759,0.034,10,2.65,1,0.00979,2.860061287,694.9202732,0.008175533
40_148,7,0.004,1000,0.489264759,0.035,10,2.65,1,0.00979,2.860061287,715.3591048,0.008175533
40_149,7,0.004,1000,0.489264759,0.036,10,2.65,1,0.00979,2.860061287,735.7979363,0.008175533
40_150,7,0.004,1000,0.489264759,0.037,10,2.65,1,0.00979,2.860061287,756.2367679,0.008175533
40_151,7,0.004,1000,0.489264759,0.038,10,2.65,1,0.00979,2.860061287,776.6755995,0.008175533
40_152,7,0.004,1000,0.489264759,0.039,10,2.65,1,0.00979,2.860061287,797.114431,0.008175533
40_153,7,0.004,1000,0.489264759,0.04,10,2.65,1,0.00979,2.860061287,817.5532626,0.008175533
40_154,7,0.004,1000,0.489264759,0.041,10,2.65,1,0.00979,2.860061287,837.9920942,0.008175533
40_155,7,0.004,1000,0.489264759,0.042,10,2.65,1,0.00979,2.860061287,858.4309257,0.008175533
40_156,7,0.004,1000,0.489264759,0.043,10,2.65,1,0.00979,2.860061287,878.8697573,0.008175533
40_157,7,0.004,1000,0.489264759,0.044,10,2.65,1,0.00979,2.860061287,899.3085889,0.008175533
40_158,7,0.004,1000,0.489264759,0.045,10,2.65,1,0.00979,2.860061287,919.7474204,0.008175533
40_159,7,0.004,1000,0.489264759,0.046,10,2.65,1,0.00979,2.860061287,940.186252,0.008175533
40_160,7,0.004,1000,0.489264759,0.047,10,2.65,1,0.00979,2.860061287,960.6250836,0.008175533
40_161,7,0.004,1000,0.489264759,0.048,10,2.65,1,0.00979,2.860061287,981.0639151,0.008175533
40_162,7,0.004,1000,0.489264759,0.049,10,2.65,1,0.00979,2.860061287,1001.502747,0.008175533
40_163,7,0.004,1000,0.489264759,0.05,10,2.65,1,0.00979,2.860061287,1021.941578,0.008175533
40_164,7,0.004,1000,0.489264759,0.051,10,2.65,1,0.00979,2.860061287,1042.38041,0.008175533
40_165,7,0.004,1000,0.489264759,0.052,10,2.65,1,0.00979,2.860061287,1062.819241,0.008175533
40_166,7,0.004,1000,0.489264759,0.053,10,2.65,1,0.00979,2.860061287,1083.258073,0.008175533
40_167,7,0.004,1000,0.489264759,0.054,10,2.65,1,0.00979,2.860061287,1103.696905,0.008175533
40_168,7,0.004,1000,0.489264759,0.055,10,2.65,1,0.00979,2.860061287,1124.135736,0.008175533
40_169,7,0.004,1000,0.489264759,0.056,10,2.65,1,0.00979,2.860061287,1144.574568,0.008175533
40_170,7,0.004,1000,0.489264759,0.057,10,2.65,1,0.00979,2.860061287,1165.013399,0.008175533
40_171,7,0.004,1000,0.489264759,0.058,10,2.65,1,0.00979,2.860061287,1185.452231,0.008175533
40_172,7,0.004,1000,0.489264759,0.059,10,2.65,1,0.00979,2.860061287,1205.891062,0.008175533
40_173,7,0.004,1000,0.489264759,0.06,10,2.65,1,0.00979,2.860061287,1226.329894,0.008175533
40_174,7,0.004,1000,0.489264759,0.061,10,2.65,1,0.00979,2.860061287,1246.768725,0.008175533
40_175,7,0.004,1000,0.489264759,0.062,10,2.65,1,0.00979,2.860061287,1267.207557,0.008175533
40_176,7,0.004,1000,0.489264759,0.063,10,2.65,1,0.00979,2.860061287,1287.646389,0.008175533
40_177,7,0.004,1000,0.489264759,0.064,10,2.65,1,0.00979,2.860061287,1308.08522,0.008175533
40_178,7,0.004,1000,0.489264759,0.065,10,2.65,1,0.00979,2.860061287,1328.524052,0.008175533
40_179,7,0.004,1000,0.489264759,0.066,10,2.65,1,0.00979,2.860061287,1348.962883,0.008175533
40_180,7,0.004,1000,0.489264759,0.067,10,2.65,1,0.00979,2.860061287,1369.401715,0.008175533
40_181,7,0.004,1000,0.489264759,0.068,10,2.65,1,0.00979,2.860061287,1389.840546,0.008175533
40_182,7,0.004,1000,0.489264759,0.069,10,2.65,1,0.00979,2.860061287,1410.279378,0.008175533
40_183,7,0.004,1000,0.489264759,0.07,10,2.65,1,0.00979,2.860061287,1430.71821,0.008175533
40_184,8,0.004,1000,0.489264759,0.01,10,2.65,1,0.00979,3.268641471,204.3883157,0.008175533
40_185,8,0.004,1000,0.489264759,0.011,10,2.65,1,0.00979,3.268641471,224.8271472,0.008175533
40_186,8,0.004,1000,0.489264759,0.012,10,2.65,1,0.00979,3.268641471,245.2659788,0.008175533
40_187,8,0.004,1000,0.489264759,0.013,10,2.65,1,0.00979,3.268641471,265.7048103,0.008175533
40_188,8,0.004,1000,0.489264759,0.014,10,2.65,1,0.00979,3.268641471,286.1436419,0.008175533
40_189,8,0.004,1000,0.489264759,0.015,10,2.65,1,0.00979,3.268641471,306.5824735,0.008175533
40_190,8,0.004,1000,0.489264759,0.016,10,2.65,1,0.00979,3.268641471,327.021305,0.008175533
40_191,8,0.004,1000,0.489264759,0.017,10,2.65,1,0.00979,3.268641471,347.4601366,0.008175533
40_192,8,0.004,1000,0.489264759,0.018,10,2.65,1,0.00979,3.268641471,367.8989682,0.008175533
40_193,8,0.004,1000,0.489264759,0.019,10,2.65,1,0.00979,3.268641471,388.3377997,0.008175533
40_194,8,0.004,1000,0.489264759,0.02,10,2.65,1,0.00979,3.268641471,408.7766313,0.008175533
40_195,8,0.004,1000,0.489264759,0.021,10,2.65,1,0.00979,3.268641471,429.2154629,0.008175533
40_196,8,0.004,1000,0.489264759,0.022,10,2.65,1,0.00979,3.268641471,449.6542944,0.008175533
40_197,8,0.004,1000,0.489264759,0.023,10,2.65,1,0.00979,3.268641471,470.093126,0.008175533
40_198,8,0.004,1000,0.489264759,0.024,10,2.65,1,0.00979,3.268641471,490.5319576,0.008175533
40_199,8,0.004,1000,0.489264759,0.025,10,2.65,1,0.00979,3.268641471,510.9707891,0.008175533
40_200,8,0.004,1000,0.489264759,0.026,10,2.65,1,0.00979,3.268641471,531.4096207,0.008175533
40_201,8,0.004,1000,0.489264759,0.027,10,2.65,1,0.00979,3.268641471,551.8484523,0.008175533
40_202,8,0.004,1000,0.489264759,0.028,10,2.65,1,0.00979,3.268641471,572.2872838,0.008175533
40_203,8,0.004,1000,0.489264759,0.029,10,2.65,1,0.00979,3.268641471,592.7261154,0.008175533
40_204,8,0.004,1000,0.489264759,0.03,10,2.65,1,0.00979,3.268641471,613.164947,0.008175533
40_205,8,0.004,1000,0.489264759,0.031,10,2.65,1,0.00979,3.268641471,633.6037785,0.008175533
40_206,8,0.004,1000,0.489264759,0.032,10,2.65,1,0.00979,3.268641471,654.0426101,0.008175533
40_207,8,0.004,1000,0.489264759,0.033,10,2.65,1,0.00979,3.268641471,674.4814417,0.008175533
40_208,8,0.004,1000,0.489264759,0.034,10,2.65,1,0.00979,3.268641471,694.9202732,0.008175533
40_209,8,0.004,1000,0.489264759,0.035,10,2.65,1,0.00979,3.268641471,715.3591048,0.008175533
40_210,8,0.004,1000,0.489264759,0.036,10,2.65,1,0.00979,3.268641471,735.7979363,0.008175533
40_211,8,0.004,1000,0.489264759,0.037,10,2.65,1,0.00979,3.268641471,756.2367679,0.008175533
40_212,8,0.004,1000,0.489264759,0.038,10,2.65,1,0.00979,3.268641471,776.6755995,0.008175533
40_213,8,0.004,1000,0.489264759,0.039,10,2.65,1,0.00979,3.268641471,797.114431,0.008175533
40_214,8,0.004,1000,0.489264759,0.04,10,2.65,1,0.00979,3.268641471,817.5532626,0.008175533
40_215,8,0.004,1000,0.489264759,0.041,10,2.65,1,0.00979,3.268641471,837.9920942,0.008175533
40_216,8,0.004,1000,0.489264759,0.042,10,2.65,1,0.00979,3.268641471,858.4309257,0.008175533
40_217,8,0.004,1000,0.489264759,0.043,10,2.65,1,0.00979,3.268641471,878.8697573,0.008175533
40_218,8,0.004,1000,0.489264759,0.044,10,2.65,1,0.00979,3.268641471,899.3085889,0.008175533
40_219,8,0.004,1000,0.489264759,0.045,10,2.65,1,0.00979,3.268641471,919.7474204,0.008175533
40_220,8,0.004,1000,0.489264759,0.046,10,2.65,1,0.00979,3.268641471,940.186252,0.008175533
40_221,8,0.004,1000,0.489264759,0.047,10,2.65,1,0.00979,3.268641471,960.6250836,0.008175533
40_222,8,0.004,1000,0.489264759,0.048,10,2.65,1,0.00979,3.268641471,981.0639151,0.008175533
40_223,8,0.004,1000,0.489264759,0.049,10,2.65,1,0.00979,3.268641471,1001.502747,0.008175533
40_224,8,0.004,1000,0.489264759,0.05,10,2.65,1,0.00979,3.268641471,1021.941578,0.008175533
40_225,8,0.004,1000,0.489264759,0.051,10,2.65,1,0.00979,3.268641471,1042.38041,0.008175533
40_226,8,0.004,1000,0.489264759,0.052,10,2.65,1,0.00979,3.268641471,1062.819241,0.008175533
40_227,8,0.004,1000,0.489264759,0.053,10,2.65,1,0.00979,3.268641471,1083.258073,0.008175533
40_228,8,0.004,1000,0.489264759,0.054,10,2.65,1,0.00979,3.268641471,1103.696905,0.008175533
40_229,8,0.004,1000,0.489264759,0.055,10,2.65,1,0.00979,3.268641471,1124.135736,0.008175533
40_230,8,0.004,1000,0.489264759,0.056,10,2.65,1,0.00979,3.268641471,1144.574568,0.008175533
40_231,8,0.004,1000,0.489264759,0.057,10,2.65,1,0.00979,3.268641471,1165.013399,0.008175533
40_232,8,0.004,1000,0.489264759,0.058,10,2.65,1,0.00979,3.268641471,1185.452231,0.008175533
40_233,8,0.004,1000,0.489264759,0.059,10,2.65,1,0.00979,3.268641471,1205.891062,0.008175533
40_234,8,0.004,1000,0.489264759,0.06,10,2.65,1,0.00979,3.268641471,1226.329894,0.008175533
40_235,8,0.004,1000,0.489264759,0.061,10,2.65,1,0.00979,3.268641471,1246.768725,0.008175533
40_236,8,0.004,1000,0.489264759,0.062,10,2.65,1,0.00979,3.268641471,1267.207557,0.008175533
40_237,8,0.004,1000,0.489264759,0.063,10,2.65,1,0.00979,3.268641471,1287.646389,0.008175533
40_238,8,0.004,1000,0.489264759,0.064,10,2.65,1,0.00979,3.268641471,1308.08522,0.008175533
40_239,8,0.004,1000,0.489264759,0.065,10,2.65,1,0.00979,3.268641471,1328.524052,0.008175533
40_240,8,0.004,1000,0.489264759,0.066,10,2.65,1,0.00979,3.268641471,1348.962883,0.008175533
40_241,8,0.004,1000,0.489264759,0.067,10,2.65,1,0.00979,3.268641471,1369.401715,0.008175533
40_242,8,0.004,1000,0.489264759,0.068,10,2.65,1,0.00979,3.268641471,1389.840546,0.008175533
40_243,8,0.004,1000,0.489264759,0.069,10,2.65,1,0.00979,3.268641471,1410.279378,0.008175533
40_244,8,0.004,1000,0.489264759,0.07,10,2.65,1,0.00979,3.268641471,1430.71821,0.008175533
40_245,9,0.004,1000,0.489264759,0.01,10,2.65,1,0.00979,3.677221655,204.3883157,0.008175533
40_246,9,0.004,1000,0.489264759,0.011,10,2.65,1,0.00979,3.677221655,224.8271472,0.008175533
40_247,9,0.004,1000,0.489264759,0.012,10,2.65,1,0.00979,3.677221655,245.2659788,0.008175533
40_248,9,0.004,1000,0.489264759,0.013,10,2.65,1,0.00979,3.677221655,265.7048103,0.008175533
40_249,9,0.004,1000,0.489264759,0.014,10,2.65,1,0.00979,3.677221655,286.1436419,0.008175533
40_250,9,0.004,1000,0.489264759,0.015,10,2.65,1,0.00979,3.677221655,306.5824735,0.008175533
40_251,9,0.004,1000,0.489264759,0.016,10,2.65,1,0.00979,3.677221655,327.021305,0.008175533
40_252,9,0.004,1000,0.489264759,0.017,10,2.65,1,0.00979,3.677221655,347.4601366,0.008175533
40_253,9,0.004,1000,0.489264759,0.018,10,2.65,1,0.00979,3.677221655,367.8989682,0.008175533
40_254,9,0.004,1000,0.489264759,0.019,10,2.65,1,0.00979,3.677221655,388.3377997,0.008175533
40_255,9,0.004,1000,0.489264759,0.02,10,2.65,1,0.00979,3.677221655,408.7766313,0.008175533
40_256,9,0.004,1000,0.489264759,0.021,10,2.65,1,0.00979,3.677221655,429.2154629,0.008175533
