run_ID,ave_velocity,d_p_cm,biomass_gm2,d_c,frontal_area_unit_volume,height,p_density,f_density,kin_viscosity_cm2,Re_c,c_density,radius_ratio
10_119,6,0.001,1000,0.489264759,0.067,10,2.65,1,0.00979,0.612870276,1369.401715,0.002043883
10_120,6,0.001,1000,0.489264759,0.068,10,2.65,1,0.00979,0.612870276,1389.840546,0.002043883
10_121,6,0.001,1000,0.489264759,0.069,10,2.65,1,0.00979,0.612870276,1410.279378,0.002043883
10_122,6,0.001,1000,0.489264759,0.07,10,2.65,1,0.00979,0.612870276,1430.71821,0.002043883
10_123,7,0.001,1000,0.489264759,0.01,10,2.65,1,0.00979,0.715015322,204.3883157,0.002043883
10_124,7,0.001,1000,0.489264759,0.011,10,2.65,1,0.00979,0.715015322,224.8271472,0.002043883
10_125,7,0.001,1000,0.489264759,0.012,10,2.65,1,0.00979,0.715015322,245.2659788,0.002043883
10_126,7,0.001,1000,0.489264759,0.013,10,2.65,1,0.00979,0.715015322,265.7048103,0.002043883
10_127,7,0.001,1000,0.489264759,0.014,10,2.65,1,0.00979,0.715015322,286.1436419,0.002043883
10_128,7,0.001,1000,0.489264759,0.015,10,2.65,1,0.00979,0.715015322,306.5824735,0.002043883
10_129,7,0.001,1000,0.489264759,0.016,10,2.65,1,0.00979,0.715015322,327.021305,0.002043883
10_130,7,0.001,1000,0.489264759,0.017,10,2.65,1,0.00979,0.715015322,347.4601366,0.002043883
10_131,7,0.001,1000,0.489264759,0.018,10,2.65,1,0.00979,0.715015322,367.8989682,0.002043883
10_132,7,0.001,1000,0.489264759,0.019,10,2.65,1,0.00979,0.715015322,388.3377997,0.002043883
10_133,7,0.001,1000,0.489264759,0.02,10,2.65,1,0.00979,0.715015322,408.7766313,0.002043883
10_134,7,0.001,1000,0.489264759,0.021,10,2.65,1,0.00979,0.715015322,429.2154629,0.002043883
10_135,7,0.001,1000,0.489264759,0.022,10,2.65,1,0.00979,0.715015322,449.6542944,0.002043883
10_136,7,0.001,1000,0.489264759,0.023,10,2.65,1,0.00979,0.715015322,470.093126,0.002043883
10_137,7,0.001,1000,0.489264759,0.024,10,2.65,1,0.00979,0.715015322,490.5319576,0.002043883
10_138,7,0.001,1000,0.489264759,0.025,10,2.65,1,0.00979,0.715015322,510.9707891,0.002043883
10_139,7,0.001,1000,0.489264759,0.026,10,2.65,1,0.00979,0.715015322,531.4096207,0.002043883
10_140,7,0.001,1000,0.489264759,0.027,10,2.65,1,0.00979,0.715015322,551.8484523,0.002043883
10_141,7,0.001,1000,0.489264759,0.028,10,2.65,1,0.00979,0.715015322,572.2872838,0.002043883
10_142,7,0.001,1000,0.489264759,0.029,10,2.65,1,0.00979,0.715015322,592.7261154,0.002043883
10_143,7,0.001,1000,0.489264759,0.03,10,2.65,1,0.00979,0.715015322,613.164947,0.002043883
10_144,7,0.001,1000,0.489264759,0.031,10,2.65,1,0.00979,0.715015322,633.6037785,0.002043883
10_145,7,0.001,1000,0.489264759,0.032,10,2.65,1,0.00979,0.715015322,654.0426101,0.002043883
10_146,7,0.001,1000,0.489264759,0.033,10,2.65,1,0.00979,0.715015322,674.4814417,0.002043883
10_147,7,0.001,1000,0.489264759,0.034,10,2.65,1,0.00979,0.715015322,694.9202732,0.002043883
10_148,7,0.001,1000,0.489264759,0.035,10,2.65,1,0.00979,0.715015322,715.3591048,0.002043883
10_149,7,0.001,1000,0.489264759,0.036,10,2.65,1,0.00979,0.715015322,735.7979363,0.002043883
10_150,7,0.001,1000,0.489264759,0.037,10,2.65,1,0.00979,0.715015322,756.2367679,0.002043883
10_151,7,0.001,1000,0.489264759,0.038,10,2.65,1,0.00979,0.715015322,776.6755995,0.002043883
10_152,7,0.001,1000,0.489264759,0.039,10,2.65,1,0.00979,0.715015322,797.114431,0.002043883
10_153,7,0.001,1000,0.489264759,0.04,10,2.65,1,0.00979,0.715015322,817.5532626,0.002043883
10_154,7,0.001,1000,0.489264759,0.041,10,2.65,1,0.00979,0.715015322,837.9920942,0.002043883
10_155,7,0.001,1000,0.489264759,0.042,10,2.65,1,0.00979,0.715015322,858.4309257,0.002043883
10_156,7,0.001,1000,0.489264759,0.043,10,2.65,1,0.00979,0.715015322,878.8697573,0.002043883
10_157,7,0.001,1000,0.489264759,0.044,10,2.65,1,0.00979,0.715015322,899.3085889,0.002043883
10_158,7,0.001,1000,0.489264759,0.045,10,2.65,1,0.00979,0.715015322,919.7474204,0.002043883
10_159,7,0.001,1000,0.489264759,0.046,10,2.65,1,0.00979,0.715015322,940.186252,0.002043883
10_160,7,0.001,1000,0.489264759,0.047,10,2.65,1,0.00979,0.715015322,960.6250836,0.002043883
10_161,7,0.001,1000,0.489264759,0.048,10,2.65,1,0.00979,0.715015322,981.0639151,0.002043883
10_162,7,0.001,1000,0.489264759,0.049,10,2.65,1,0.00979,0.715015322,1001.502747,0.002043883
10_163,7,0.001,1000,0.489264759,0.05,10,2.65,1,0.00979,0.715015322,1021.941578,0.002043883
10_164,7,0.001,1000,0.489264759,0.051,10,2.65,1,0.00979,0.715015322,1042.38041,0.002043883
10_165,7,0.001,1000,0.489264759,0.052,10,2.65,1,0.00979,0.715015322,1062.819241,0.002043883
10_166,7,0.001,1000,0.489264759,0.053,10,2.65,1,0.00979,0.715015322,1083.258073,0.002043883
10_167,7,0.001,1000,0.489264759,0.054,10,2.65,1,0.00979,0.715015322,1103.696905,0.002043883
10_168,7,0.001,1000,0.489264759,0.055,10,2.65,1,0.00979,0.715015322,1124.135736,0.002043883
10_169,7,0.001,1000,0.489264759,0.056,10,2.65,1,0.00979,0.715015322,1144.574568,0.002043883
10_170,7,0.001,1000,0.489264759,0.057,10,2.65,1,0.00979,0.715015322,1165.013399,0.002043883
10_171,7,0.001,1000,0.489264759,0.058,10,2.65,1,0.00979,0.715015322,1185.452231,0.002043883
10_172,7,0.001,1000,0.489264759,0.059,10,2.65,1,0.00979,0.715015322,1205.891062,0.002043883
10_173,7,0.001,1000,0.489264759,0.06,10,2.65,1,0.00979,0.715015322,1226.329894,0.002043883
10_174,7,0.001,1000,0.489264759,0.061,10,2.65,1,0.00979,0.715015322,1246.768725,0.002043883
10_175,7,0.001,1000,0.489264759,0.062,10,2.65,1,0.00979,0.715015322,1267.207557,0.002043883
10_176,7,0.001,1000,0.489264759,0.063,10,2.65,1,0.00979,0.715015322,1287.646389,0.002043883
10_177,7,0.001,1000,0.489264759,0.064,10,2.65,1,0.00979,0.715015322,1308.08522,0.002043883
10_178,7,0.001,1000,0.489264759,0.065,10,2.65,1,0.00979,0.715015322,1328.524052,0.002043883
10_179,7,0.001,1000,0.489264759,0.066,10,2.65,1,0.00979,0.715015322,1348.962883,0.002043883
10_180,7,0.001,1000,0.489264759,0.067,10,2.65,1,0.00979,0.715015322,1369.401715,0.002043883
10_181,7,0.001,1000,0.489264759,0.068,10,2.65,1,0.00979,0.715015322,1389.840546,0.002043883
10_182,7,0.001,1000,0.489264759,0.069,10,2.65,1,0.00979,0.715015322,1410.279378,0.002043883
10_183,7,0.001,1000,0.489264759,0.07,10,2.65,1,0.00979,0.715015322,1430.71821,0.002043883
10_184,8,0.001,1000,0.489264759,0.01,10,2.65,1,0.00979,0.817160368,204.3883157,0.002043883
10_185,8,0.001,1000,0.489264759,0.011,10,2.65,1,0.00979,0.817160368,224.8271472,0.002043883
10_186,8,0.001,1000,0.489264759,0.012,10,2.65,1,0.00979,0.817160368,245.2659788,0.002043883
10_187,8,0.001,1000,0.489264759,0.013,10,2.65,1,0.00979,0.817160368,265.7048103,0.002043883
10_188,8,0.001,1000,0.489264759,0.014,10,2.65,1,0.00979,0.817160368,286.1436419,0.002043883
10_189,8,0.001,1000,0.489264759,0.015,10,2.65,1,0.00979,0.817160368,306.5824735,0.002043883
10_190,8,0.001,1000,0.489264759,0.016,10,2.65,1,0.00979,0.817160368,327.021305,0.002043883
10_191,8,0.001,1000,0.489264759,0.017,10,2.65,1,0.00979,0.817160368,347.4601366,0.002043883
10_192,8,0.001,1000,0.489264759,0.018,10,2.65,1,0.00979,0.817160368,367.8989682,0.002043883
10_193,8,0.001,1000,0.489264759,0.019,10,2.65,1,0.00979,0.817160368,388.3377997,0.002043883
10_194,8,0.001,1000,0.489264759,0.02,10,2.65,1,0.00979,0.817160368,408.7766313,0.002043883
10_195,8,0.001,1000,0.489264759,0.021,10,2.65,1,0.00979,0.817160368,429.2154629,0.002043883
10_196,8,0.001,1000,0.489264759,0.022,10,2.65,1,0.00979,0.817160368,449.6542944,0.002043883
10_197,8,0.001,1000,0.489264759,0.023,10,2.65,1,0.00979,0.817160368,470.093126,0.002043883
10_198,8,0.001,1000,0.489264759,0.024,10,2.65,1,0.00979,0.817160368,490.5319576,0.002043883
10_199,8,0.001,1000,0.489264759,0.025,10,2.65,1,0.00979,0.817160368,510.9707891,0.002043883
10_200,8,0.001,1000,0.489264759,0.026,10,2.65,1,0.00979,0.817160368,531.4096207,0.002043883
10_201,8,0.001,1000,0.489264759,0.027,10,2.65,1,0.00979,0.817160368,551.8484523,0.002043883
10_202,8,0.001,1000,0.489264759,0.028,10,2.65,1,0.00979,0.817160368,572.2872838,0.002043883
10_203,8,0.001,1000,0.489264759,0.029,10,2.65,1,0.00979,0.817160368,592.7261154,0.002043883
10_204,8,0.001,1000,0.489264759,0.03,10,2.65,1,0.00979,0.817160368,613.164947,0.002043883
10_205,8,0.001,1000,0.489264759,0.031,10,2.65,1,0.00979,0.817160368,633.6037785,0.002043883
10_206,8,0.001,1000,0.489264759,0.032,10,2.65,1,0.00979,0.817160368,654.0426101,0.002043883
10_207,8,0.001,1000,0.489264759,0.033,10,2.65,1,0.00979,0.817160368,674.4814417,0.002043883
10_208,8,0.001,1000,0.489264759,0.034,10,2.65,1,0.00979,0.817160368,694.9202732,0.002043883
10_209,8,0.001,1000,0.489264759,0.035,10,2.65,1,0.00979,0.817160368,715.3591048,0.002043883
10_210,8,0.001,1000,0.489264759,0.036,10,2.65,1,0.00979,0.817160368,735.7979363,0.002043883
10_211,8,0.001,1000,0.489264759,0.037,10,2.65,1,0.00979,0.817160368,756.2367679,0.002043883
10_212,8,0.001,1000,0.489264759,0.038,10,2.65,1,0.00979,0.817160368,776.6755995,0.002043883
10_213,8,0.001,1000,0.489264759,0.039,10,2.65,1,0.00979,0.817160368,797.114431,0.002043883
10_214,8,0.001,1000,0.489264759,0.04,10,2.65,1,0.00979,0.817160368,817.5532626,0.002043883
10_215,8,0.001,1000,0.489264759,0.041,10,2.65,1,0.00979,0.817160368,837.9920942,0.002043883
10_216,8,0.001,1000,0.489264759,0.042,10,2.65,1,0.00979,0.817160368,858.4309257,0.002043883
10_217,8,0.001,1000,0.489264759,0.043,10,2.65,1,0.00979,0.817160368,878.8697573,0.002043883
10_218,8,0.001,1000,0.489264759,0.044,10,2.65,1,0.00979,0.817160368,899.3085889,0.002043883
10_219,8,0.001,1000,0.489264759,0.045,10,2.65,1,0.00979,0.817160368,919.7474204,0.002043883
10_220,8,0.001,1000,0.489264759,0.046,10,2.65,1,0.00979,0.817160368,940.186252,0.002043883
10_221,8,0.001,1000,0.489264759,0.047,10,2.65,1,0.00979,0.817160368,960.6250836,0.002043883
10_222,8,0.001,1000,0.489264759,0.048,10,2.65,1,0.00979,0.817160368,981.0639151,0.002043883
10_223,8,0.001,1000,0.489264759,0.049,10,2.65,1,0.00979,0.817160368,1001.502747,0.002043883
10_224,8,0.001,1000,0.489264759,0.05,10,2.65,1,0.00979,0.817160368,1021.941578,0.002043883
10_225,8,0.001,1000,0.489264759,0.051,10,2.65,1,0.00979,0.817160368,1042.38041,0.002043883
10_226,8,0.001,1000,0.489264759,0.052,10,2.65,1,0.00979,0.817160368,1062.819241,0.002043883
10_227,8,0.001,1000,0.489264759,0.053,10,2.65,1,0.00979,0.817160368,1083.258073,0.002043883
10_228,8,0.001,1000,0.489264759,0.054,10,2.65,1,0.00979,0.817160368,1103.696905,0.002043883
10_229,8,0.001,1000,0.489264759,0.055,10,2.65,1,0.00979,0.817160368,1124.135736,0.002043883
10_230,8,0.001,1000,0.489264759,0.056,10,2.65,1,0.00979,0.817160368,1144.574568,0.002043883
10_231,8,0.001,1000,0.489264759,0.057,10,2.65,1,0.00979,0.817160368,1165.013399,0.002043883
10_232,8,0.001,1000,0.489264759,0.058,10,2.65,1,0.00979,0.817160368,1185.452231,0.002043883
10_233,8,0.001,1000,0.489264759,0.059,10,2.65,1,0.00979,0.817160368,1205.891062,0.002043883
10_234,8,0.001,1000,0.489264759,0.06,10,2.65,1,0.00979,0.817160368,1226.329894,0.002043883
10_235,8,0.001,1000,0.489264759,0.061,10,2.65,1,0.00979,0.817160368,1246.768725,0.002043883
10_236,8,0.001,1000,0.489264759,0.062,10,2.65,1,0.00979,0.817160368,1267.207557,0.002043883
10_237,8,0.001,1000,0.489264759,0.063,10,2.65,1,0.00979,0.817160368,1287.646389,0.002043883
10_238,8,0.001,1000,0.489264759,0.064,10,2.65,1,0.00979,0.817160368,1308.08522,0.002043883
10_239,8,0.001,1000,0.489264759,0.065,10,2.65,1,0.00979,0.817160368,1328.524052,0.002043883
10_240,8,0.001,1000,0.489264759,0.066,10,2.65,1,0.00979,0.817160368,1348.962883,0.002043883
10_241,8,0.001,1000,0.489264759,0.067,10,2.65,1,0.00979,0.817160368,1369.401715,0.002043883
10_242,8,0.001,1000,0.489264759,0.068,10,2.65,1,0.00979,0.817160368,1389.840546,0.002043883
10_243,8,0.001,1000,0.489264759,0.069,10,2.65,1,0.00979,0.817160368,1410.279378,0.002043883
10_244,8,0.001,1000,0.489264759,0.07,10,2.65,1,0.00979,0.817160368,1430.71821,0.002043883
10_245,9,0.001,1000,0.489264759,0.01,10,2.65,1,0.00979,0.919305414,204.3883157,0.002043883
10_246,9,0.001,1000,0.489264759,0.011,10,2.65,1,0.00979,0.919305414,224.8271472,0.002043883
10_247,9,0.001,1000,0.489264759,0.012,10,2.65,1,0.00979,0.919305414,245.2659788,0.002043883
10_248,9,0.001,1000,0.489264759,0.013,10,2.65,1,0.00979,0.919305414,265.7048103,0.002043883
10_249,9,0.001,1000,0.489264759,0.014,10,2.65,1,0.00979,0.919305414,286.1436419,0.002043883
10_250,9,0.001,1000,0.489264759,0.015,10,2.65,1,0.00979,0.919305414,306.5824735,0.002043883
10_251,9,0.001,1000,0.489264759,0.016,10,2.65,1,0.00979,0.919305414,327.021305,0.002043883
10_252,9,0.001,1000,0.489264759,0.017,10,2.65,1,0.00979,0.919305414,347.4601366,0.002043883
10_253,9,0.001,1000,0.489264759,0.018,10,2.65,1,0.00979,0.919305414,367.8989682,0.002043883
10_254,9,0.001,1000,0.489264759,0.019,10,2.65,1,0.00979,0.919305414,388.3377997,0.002043883
10_255,9,0.001,1000,0.489264759,0.02,10,2.65,1,0.00979,0.919305414,408.7766313,0.002043883
10_256,9,0.001,1000,0.489264759,0.021,10,2.65,1,0.00979,0.919305414,429.2154629,0.002043883
